system:index,avg_rad,.geo
103_0,0.13884911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.08492943075672,29.866737408763793]}"
104_0,0.1738302,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21630429383166,22.28046483437443]}"
105_0,0.09982089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.32423147388245,16.585145933056666]}"
106_0,0.13798828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.41955936854633,31.726250046891202]}"
107_0,0.028384937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.66097035947081,10.773046044803362]}"
108_0,0.61429864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.12498056958289,25.55033246856949]}"
109_0,0.637638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8522429007605,16.42794075833575]}"
110_0,0.047896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.20981812665859,8.679971432804876]}"
111_0,0.14520815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.65735422692508,26.825940172019212]}"
112_0,0.13147321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1219811889991,35.30603645410749]}"
113_0,0.07871529,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2250437436701,10.359821014108382]}"
114_0,0.08104857,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2340268965113,11.330001520957465]}"
115_0,0.039572097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.68018515798727,7.58402678617906]}"
116_0,0.18422069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.34793784881951,35.46773320524901]}"
117_0,0.4683658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26546793145549,23.273103223326505]}"
118_0,0.41452572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.47457743247111,25.074225367986145]}"
119_0,0.15434349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68693001707325,18.103298763218657]}"
120_0,0.0471621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00969177848417,10.94372594878607]}"
121_0,0.15818113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.53820560027788,30.58988121248001]}"
122_0,0.12830502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.01082591427195,30.760561116462718]}"
123_0,0.07235167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.46796191934158,15.426319216542483]}"
124_0,0.07328145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.02042581907509,15.399369758018898]}"
125_0,0.20924278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.58162916864704,27.69281442119455]}"
126_0,0.12636814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.22342220187684,20.137982881749373]}"
127_0,0.08729532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.48119294560063,10.02295278256356]}"
128_0,0.74338245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.21207140932397,18.55245640527842]}"
